SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,distance_to_bart_miles,within_0_5_miles_bart,distance_to_quality_school_miles,nearest_quality_school_name,nearest_quality_school_quality_distance,nearest_quality_school_quality_level,within_2_miles_quality_school,within_0_5_mile_quality_school,within_1_mile_quality_school,price_num,grade,holc_grade,holc_color,is_HOLC_A,is_HOLC_B,is_HOLC_C,is_HOLC_D,is_HOLC_red,sale_date,sale_year,year_built,sale_year_num,age_at_sale,dist_to_grocery_miles,dist_to_retail_dining_miles,dist_to_shopping_center_miles,dist_to_hiking_miles,dist_to_waterfront_miles,dist_to_employer_industrial_miles,dist_to_employer_pixar_miles,dist_to_employer_downtown_miles,dist_to_employer_college_miles,zip_code
PAST SALE,September-29-2021,Single Family Residential,2226 19th Ave,Oakland,CA,94606,582500,1,1,HIGHLAND TERRACE,752,3840,1910,NA,775,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2226-19th-Ave-94606/home/1404097,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962423,N,Y,37.7926107,-122.2348031,1.3545863409157735,0,0.8282855134851511,Edna Brewer Middle,-3.8499999999999996,4,1,0,1,582500,D,D,red,0,0,0,1,1,2021-09-29,2021,1910,2021,111,1.2945988312609813,1.334282396738089,2.518379282362626,2.901271001632445,2.2694352264332815,2.413142189607808,3.8449489657588587,1.948823022381512,5.48056355825553,94606
PAST SALE,August-7-2024,Single Family Residential,1914 Clemens,Oakland,CA,94602,680000,1,1,OAKMORE HIGHLAND,827,10500,1907,NA,822,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1914-Clemens-Rd-94602/home/2029718,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41064763,N,Y,37.8107418,-122.2093877,2.6051633344543785,0,0.5926837425360465,Sequoia Elementary,27.75,4,1,0,1,680000,A,A,green,1,0,0,0,0,2024-08-07,2024,1907,2024,117,1.9048210908811722,1.1948031088736877,4.173459972605386,1.2715426170554438,3.812870781192781,3.9293371304199374,4.3293491554319345,2.9871145283025347,4.892642216888757,94602
PAST SALE,May-10-2021,Single Family Residential,818 E 19th St,Oakland,CA,94606,571000,1,1,LAKE MERRIT,657,1200,1906,NA,869,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/818-E-19th-St-94606/home/533276,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40943759,N,Y,37.7966733,-122.246302,1.0341211195871103,0,0.5457564102691019,Cleveland Elementary,17.25,4,1,0,1,571000,C,C,yellow,0,0,1,0,0,2021-05-10,2021,1906,2021,115,0.9132611037533667,0.9638376704255064,1.9517866217432194,3.4014328844041937,1.6411115798964864,1.7765681920247727,3.2174635521922252,1.28010482250652,5.08344517690415,94606
PAST SALE,September-20-2021,Single Family Residential,1620 Fernside Blvd,Alameda,CA,94501,1100000,1,2,FERNSIDE,1306,3949,1973,NA,842,NA,Sold,NA,NA,https://www.redfin.com/CA/Alameda/1620-Fernside-Blvd-94501/home/2042951,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40963582,N,Y,37.7580376,-122.2255627,1.167146116096851,0,1.6890673580516595,Downtown Charter Academy,51.05,5,1,0,0,1100000,B,B,blue,0,1,0,0,0,2021-09-20,2021,1973,2021,48,3.509497744567854,3.762227197748255,3.6926592434541536,4.156270924405085,3.760164240233432,2.9916083649875205,6.055178178056096,4.087655398751769,7.920778054566968,94501
PAST SALE,September-8-2025,Single Family Residential,4801 Fairfax Ave,Oakland,CA,94601,430000,1,1,FAIRFAX,678,2500,1906,NA,634,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4801-Fairfax-Ave-94601/home/557458,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41107522,N,Y,37.7783397,-122.203493,1.1545292507769418,0,1.0345274402211597,Oakland Unity High,0.6999999999999993,4,1,0,0,430000,C,C,yellow,0,0,1,0,0,2025-09-08,2025,1906,2025,119,3.1108814244555987,3.1351560316047986,4.279366407705749,2.351920862347571,4.134548191469004,4.18694870363401,5.767253412855017,3.9187208756294143,6.999714887780331,94601
PAST SALE,April-12-2024,Single Family Residential,4067 Whittle Ave,Oakland,CA,94602,850000,1,1,UPPER DIMOND,787,5700,1926,NA,1080,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4067-Whittle-Ave-94602/home/728665,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41052959,N,Y,37.806441,-122.2087967,2.3358886430799757,0,0.31884873816964177,Sequoia Elementary,27.75,4,1,1,1,850000,C,C,yellow,0,0,1,0,0,2024-04-12,2024,1926,2024,98,1.949807530209718,1.493341228660634,4.106752173231757,1.2543154622717814,3.7697745325499357,3.893484048881269,4.471656934157975,3.0207038818935352,5.159185535403752,94602
PAST SALE,September-29-2021,Single Family Residential,1422 E 21st,Oakland,CA,94606,636000,1,1,HIGHLAND TERRACE,846,2997,1925,NA,752,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1422-E-21st-St-94606/home/2040264,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40965067,N,Y,37.7936335,-122.2393539,1.4350572465560179,0,0.7848196001340287,Cleveland Elementary,17.25,4,1,0,1,636000,C,C,yellow,0,0,1,0,0,2021-09-29,2021,1925,2021,96,1.1481812259004038,1.1928547352044092,2.2801559535868963,3.104668511298835,2.01742058647557,2.1598333332227706,3.623971937781719,1.7068223729918945,5.355885009259641,94606
PAST SALE,June-22-2022,Single Family Residential,901 Mckinley Ave,Oakland,CA,94610,1875000,1,1,OAKLAND,1200,5000,1922,NA,1563,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/901-McKinley-Ave-94610/home/1802729,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994034,N,Y,37.8050482,-122.2393096,1.5129804508151485,0,0.26300650458103747,Cleveland Elementary,17.25,4,1,1,1,1875000,B,B,blue,0,1,0,0,0,2022-06-22,2022,1922,2022,100,0.4248994058787108,0.4555678911458831,2.517732984133008,2.9183348539371785,2.1373942571608504,2.250556668529407,3.084058600607259,1.375098713054134,4.58721554229799,94610
PAST SALE,January-5-2022,Single Family Residential,7614 Greenly Dr,Oakland,CA,94605,750000,1,1,LEONA HEIGHTS,744,5460,1927,NA,1008,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/7614-Greenly-Dr-94605/home/1458695,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40975571,N,Y,37.7721258,-122.1624879,2.268810627769177,0,1.2604525422183253,Oakland Unity High,0.6999999999999993,4,1,0,0,750000,D,D,red,0,0,0,1,1,2022-01-05,2022,1927,2022,95,3.700424864209408,4.6682434756526,5.328520158510039,2.8872721861694752,6.408694599142783,4.429803991268527,7.828461289978793,6.096506304629159,8.559053416317843,94605
PAST SALE,April-28-2022,Single Family Residential,3931 Ruby St,Oakland,CA,94609,792000,1,1,LOWER TEMESCAL,713,5794,1923,NA,1111,171,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3931-Ruby-St-94609/home/57180158,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40986202,N,Y,37.8282983,-122.2623134,0.26484145971003314,1,1.2952260167823866,Yu Ming Charter,91.65,5,1,0,0,792000,C,C,yellow,0,0,1,0,0,2022-04-28,2022,1923,2022,99,0.638217015836126,0.430924510656302,1.6518370538768843,3.138173365059809,2.433362957830893,2.3972772589838502,1.205283545206082,1.3520172800211268,2.8522908190881706,94609
PAST SALE,June-3-2021,Single Family Residential,4022 Masterson St,Oakland,CA,94619,810000,1,1,LAUREL DISTRICT,975,3800,1941,NA,831,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4022-Masterson-St-94619/home/548320,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40946262,N,Y,37.7905811,-122.1967361,1.8494687062180055,0,0.7270629207459103,Redwood Heights Elementary,41,5,1,0,1,810000,{ },NA,NA,0,0,0,0,0,2021-06-03,2021,1941,2021,80,2.91447902893232,2.693710380657963,4.585739014969403,1.4291498055216214,4.352650795248404,4.496054524457148,5.566741939674949,3.8842825913429033,6.43733592834751,94619
PAST SALE,April-8-2021,Single Family Residential,3161 Guido St,Oakland,CA,94602,1310000,1,1,REDWOOD HEIGHTS,973,23908,1941,NA,1346,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3161-Guido-St-94602/home/1820709,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40940744,N,Y,37.8038772,-122.1937278,2.6028344931674727,0,0.62208004449431,Redwood Heights Elementary,41,5,1,0,1,1310000,B,B,blue,0,1,0,0,0,2021-04-08,2021,1941,2021,80,2.788758435997523,1.9033680147652405,4.858584920692621,0.5674965723171296,4.5494390611242395,4.679377874732097,5.298188105866134,3.8539543738235844,5.780142544662379,94602
PAST SALE,December-31-2020,Single Family Residential,4015 E 16th St,Oakland,CA,94601,400000,1,1,21113,846,3206,1912,NA,473,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4015-E-16th-St-94601/home/1800863,San Francisco MLS,507755,N,Y,37.7747721,-122.2166457,0.4115266845240557,1,1.3315976699992502,Downtown Charter Academy,51.05,5,1,0,0,400000,D,D,red,0,0,0,1,1,2020-12-31,2020,1912,2020,108,2.8510529957583572,2.885340932140166,3.6327190260380533,2.920562808050311,3.539165649070921,3.691792898539264,5.422324516830253,3.4958500202451637,6.9496382448748175,94601
PAST SALE,October-15-2021,Single Family Residential,820 55th St,Emeryville,CA,94608,960000,1,1,SANTA FE,864,5000,1922,NA,1111,NA,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/820-55th-St-94608/home/529687,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40965691,N,Y,37.8398979,-122.27068,0.7728397177638823,0,0.9009786630329443,Peralta Elementary,34.25,4,1,0,1,960000,D,D,red,0,0,0,1,1,2021-10-15,2021,1922,2021,99,0.5238400942499807,0.5486018326417187,1.2364289432414284,3.2117137042790964,3.1273873357559725,2.7529586612713457,0.868117420179678,2.180345874117173,2.1369207749942505,94608
PAST SALE,June-9-2022,Single Family Residential,1815 E 38th St,Oakland,CA,94602,1010000,1,1.5,GLENVIEW,815,1593,1923,NA,1239,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1815-E-38th-St-94602/home/535573,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991109,N,Y,37.8023563,-122.2196629,1.9133925469464774,0,0.22106317759455135,Glenview Elementary,7.3500000000000005,4,1,1,1,1010000,B,B,blue,0,1,0,0,0,2022-06-09,2022,1923,2022,99,1.437806948367996,1.4427281433347436,3.4581617896449792,1.8949966414655521,3.133795262605907,3.2617586509667147,4.074537140187254,2.463568311634517,5.121926205407537,94602
PAST SALE,April-12-2022,Single Family Residential,4180 Whittle Ave,Oakland,CA,94602,1515000,1,1,OAKMORE,741,20482,1924,NA,2045,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4180-Whittle-Ave-94602/home/1516704,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40984445,N,Y,37.808083,-122.2066962,2.483870421701417,0,0.47445208115068743,Sequoia Elementary,27.75,4,1,1,1,1515000,B,B,blue,0,1,0,0,0,2022-04-12,2022,1924,2022,98,2.0540477156685624,1.39276515200148,4.25032158392642,1.125982226899131,3.9068492516806623,4.0285410108812725,4.532927731814016,3.131380875845216,5.127098123871271,94602
PAST SALE,NA,Single Family Residential,182 7th St,Oakland,CA,94607,170000,1,2,NA,832,2500,1891,NA,204,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/182-7th-St-94607/home/524633,NA,NA,N,Y,37.7972204,-122.2677516,0.13793463226602384,1,0.20233791004231413,Lincoln Elementary,27.6,4,1,1,1,170000,D,D,red,0,0,0,1,1,NA,NA,1891,NA,NA,1.161946142307436,1.4718532287465391,0.9077854296626913,4.535003232958284,0.49314077930971806,0.6127296292346731,2.599422911832722,0.7207597456714656,5.015889962258926,94607
PAST SALE,August-17-2023,Single Family Residential,1329 77th Ave,Oakland,CA,94621,199000,1,1,Oakland,410,3044,1920,NA,485,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1329-77th-Ave-94621/home/1649573,MetroList,223068508,N,Y,37.7574776,-122.1847606,0.7108726600505745,0,1.1219748925100974,Oakland Unity High,0.6999999999999993,4,1,0,0,199000,D,D,red,0,0,0,1,1,2023-08-17,2023,1920,2023,103,2.538531112076617,4.88735163024025,5.064966892232347,3.5950467594087927,5.625325051262329,2.968218808573718,7.49463987455613,5.595737198188949,8.74778551527695,94621
PAST SALE,March-15-2024,Single Family Residential,5801 Nottingham Dr,Oakland,CA,94611,1125000,1,1,MONTCLAIR,915,6669,1924,NA,1230,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5801-Nottingham-Dr-94611/home/1975765,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41050247,N,Y,37.8370836,-122.2135829,2.125670182139752,0,0.12848883726313637,Thornhill Elementary,36.7,4,1,1,1,1125000,C,C,yellow,0,0,1,0,0,2024-03-15,2024,1924,2024,100,2.2083273447860976,0.6484809837228035,4.278080031169931,1.123637623448536,4.496999103114174,4.564246046248764,3.838020772264171,3.378192707463467,3.3569708138255283,94611
PAST SALE,March-5-2024,Single Family Residential,4129 C Penniman Ct,Oakland,CA,94619,545000,1,1,ALLENDALE,836,2420,1925,NA,652,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4129-Penniman-Ct-94619/unit-C/home/1365884,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41047329,N,Y,37.7847127,-122.202343,1.3719293205536431,0,1.1943221209069863,Oakland Unity High,0.6999999999999993,4,1,0,0,545000,C,C,yellow,0,0,1,0,0,2024-03-05,2024,1925,2024,99,2.8706531467436394,2.889148106314554,4.288540523537145,1.927293280778281,4.096991749242295,4.245001869054194,5.540854493548695,3.757165728785263,6.635367222286705,94619
PAST SALE,February-27-2023,Single Family Residential,5930 Rincon Dr,Oakland,CA,94611,1700000,1,1,MONTCLAIR,1644,500,1955,NA,1034,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5930-Rincon-Dr-94611/home/1806949,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41017240,N,Y,37.8259876,-122.2046316,2.8579652594641973,0,0.5374340115616963,Joaquin Miller Elementary,2.5,4,1,0,1,1700000,A,A,green,1,0,0,0,0,2023-02-27,2023,1955,2023,68,2.435381426534409,0.3516154355061412,4.788187858836938,1.5218475214417408,4.463312468733097,4.556616190785755,4.339324660162949,3.454405433974986,4.239584489327782,94611
PAST SALE,June-15-2021,Single Family Residential,3344 Chestnut St,Emeryville,CA,94608,700000,1,2,WEST OAKLAND,1512,4130,2006,NA,463,NA,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/3344-Chestnut-St-94608/home/12110645,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40950543,N,Y,37.8249874,-122.2791762,0.7190758930727175,0,0.49774549904883236,Yu Ming Charter,91.65,5,1,1,1,700000,D,D,red,0,0,0,1,1,2021-06-15,2021,2006,2021,15,1.2934309613664694,1.085669263129543,0.9089220680918477,4.0444241905606635,2.0882673261421223,1.6283794850482676,0.5853750993550635,1.3817987831503378,3.2603357746228854,94608
PAST SALE,December-24-2020,Single Family Residential,2916 Viola St,Oakland,CA,94619,555000,1,1,ALLENDALE,704,2700,1925,NA,788,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2916-Viola-St-94619/home/549171,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40927218,N,Y,37.7873506,-122.2049007,1.3597962181006142,0,1.0932623689513115,Sequoia Elementary,27.75,4,1,0,0,555000,{ },NA,NA,0,0,0,0,0,2020-12-24,2020,1925,2020,95,2.649973247726906,2.667401264505503,4.140202958964635,1.841156180517066,3.9312453008057058,4.077698393728927,5.3202597106236285,3.55268133401631,6.4090024458505965,94619
PAST SALE,May-24-2023,Single Family Residential,1689 Woodhaven Way,Oakland,CA,94611,1005000,1,1,MONTCLAIR,925,8004,1925,NA,1086,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1689-Woodhaven-Way-94611/home/1510030,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41024648,N,Y,37.8407532,-122.2084511,2.354919838121389,0,0.3571852542574164,Thornhill Elementary,36.7,4,1,1,1,1005000,B,B,blue,0,1,0,0,0,2023-05-24,2023,1925,2023,98,2.432153695027204,0.887833980383573,4.578265264366329,0.9265988964207299,4.874594614611686,4.941364496559142,4.1436264582818,3.7535534909858415,3.416842031385499,94611
PAST SALE,October-14-2021,Single Family Residential,3471 Maybelle Ave,Oakland,CA,94619,525000,1,1,LAUREL,572,1645,1926,NA,918,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3471-Maybelle-Ave-94619/home/549469,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966145,N,Y,37.7879675,-122.1972939,1.7237769712080684,0,0.8712720691939857,Redwood Heights Elementary,41,5,1,0,1,525000,C,C,yellow,0,0,1,0,0,2021-10-14,2021,1926,2021,95,2.9747828065477084,2.859675983511763,4.554551540630427,1.607257513309113,4.338409397506358,4.483854683275651,5.63774926048874,3.918153575937895,6.575317175943756,94619
PAST SALE,NA,Single Family Residential,485 55th St,Oakland,CA,94609,835000,2,1,NA,854,2150,1919,NA,978,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/485-55th-St-94609/home/2040169,NA,NA,N,Y,37.8399021,-122.2611666,0.632983526915443,0,0.6391225240956725,Peralta Elementary,34.25,4,1,0,1,835000,C,C,yellow,0,0,1,0,0,NA,NA,1919,NA,NA,0.16626965231547025,0.39249390359755015,1.731458616940806,2.7188666837379225,3.2200842501994296,3.0349732842698818,1.326924996436578,2.1561897161286403,2.0483785741905263,94609
PAST SALE,April-26-2021,Single Family Residential,448 60th St,Oakland,CA,94609,1325000,1,1.5,ROCKRIDGE,736,2500,1925,NA,1800,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/448-60th-St-94609/home/1188448,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40940473,N,Y,37.8470196,-122.2588086,0.43818029305231926,1,0.13427748483581597,Peralta Elementary,34.25,4,1,1,1,1325000,D,D,red,0,0,0,1,1,2021-04-26,2021,1925,2021,96,0.3531634097109333,0.37468501437449686,2.02991281271338,2.465687645897097,3.7284071864251858,3.5101886233431236,1.681270620471445,2.657657103503605,1.5546715220377358,94609
PAST SALE,May-21-2024,Single Family Residential,5457 Kales Ave,Oakland,CA,94618,1100000,1,1,ROCKRIDGE,748,2909,1911,NA,1471,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5457-Kales-Ave-94618/home/997585,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41057498,N,Y,37.8409179,-122.251044,0.26444694384788997,1,0.6989526663461263,Peralta Elementary,34.25,4,1,0,1,1100000,{ },NA,NA,0,0,0,0,0,2024-05-21,2024,1911,2024,113,0.3307656169945643,0.5471151363377023,2.2846327919948357,2.1792314298335294,3.4680095853055524,3.4471954647684937,1.8705304920928771,2.331349565648885,2.027827821246202,94618
PAST SALE,August-6-2024,Single Family Residential,1011 A Leo Way,Oakland,CA,94611,850000,1,1.5,MONTCLAIR,1028,2732,1994,NA,827,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1011-Leo-Way-94611/unit-A/home/54780908,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41066681,N,Y,37.8398908,-122.2209976,1.687775815182213,0,0.5770167179952863,Thornhill Elementary,36.7,4,1,0,1,850000,B,B,blue,0,1,0,0,0,2024-08-06,2024,1994,2024,30,1.7686217175725392,0.9996315321074187,3.89127776261308,0.9976782703131145,4.334324516892279,4.388479879074836,3.457389812386928,3.1847467247551093,2.928969462488499,94611
PAST SALE,December-8-2021,Single Family Residential,1131 65th St,Emeryville,CA,94618,565000,1,1,NOBE,576,6911,1909,NA,981,171,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/1131-65th-St-94608/home/182567013,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40970824,N,Y,37.8476142,-122.2862136,0.9489569885977279,0,1.4980238572829156,Peralta Elementary,34.25,4,1,0,0,565000,D,D,red,0,0,0,1,1,2021-12-08,2021,1909,2021,112,1.5150679641036249,1.5435869343785065,1.0211717198142056,3.9417691467115445,3.6857683135974715,2.9900407253047923,1.0415638349888183,2.94323800330923,2.104629179437303,94618
PAST SALE,May-6-2022,Single Family Residential,3215 Kansas St,Oakland,CA,94602,525000,1,1,LAUREL DISTRICT,504,1250,1920,NA,1042,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3215-Kansas-St-94602/home/1077977,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40985991,N,Y,37.7967141,-122.2018512,1.9389089624453881,0,0.6496551364488359,Sequoia Elementary,27.75,4,1,0,1,525000,B,B,blue,0,1,0,0,0,2022-05-06,2022,1920,2022,102,2.4853945355475533,2.213806208914388,4.338003998259477,1.2309101420433417,4.065227000676767,4.202861501820048,5.111665184351966,3.4965716378618508,5.929974762018809,94602
PAST SALE,March-22-2023,Single Family Residential,3791 Latimer,Oakland,CA,94609,825000,1,1,LOWER TEMESCAL,720,1920,1910,NA,1146,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3791-Latimer-Pl-94609/home/1364867,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41019120,N,Y,37.8264588,-122.2634613,0.2674483979419158,1,1.1764185377432248,Yu Ming Charter,91.65,5,1,0,0,825000,C,C,yellow,0,0,1,0,0,2023-03-22,2023,1910,2023,113,0.7709799743092999,0.5545112986716794,1.624340386946975,3.2613059736565853,2.293124133301791,2.2658223034743084,1.1846682465169582,1.2220085321032246,2.9831965135928966,94609
PAST SALE,November-10-2020,Single Family Residential,1335 Excelsior Ave,Oakland,CA,94602,668000,1,1,GLENVIEW,653,1925,1910,NA,1023,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1335-Excelsior-Ave-94602/home/1902432,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922538,N,Y,37.802856,-122.2296622,1.9550168571565107,0,0.06927786131040851,Edna Brewer Middle,-3.8499999999999996,4,1,1,1,668000,B,B,blue,0,1,0,0,0,2020-11-10,2020,1910,2020,110,0.9300071006240298,0.9442087196713688,2.9467724259648973,2.419405792647158,2.604080324342181,2.728255547649995,3.5974017375720058,1.9214823987455167,4.883265582151744,94602
PAST SALE,NA,Single Family Residential,1256 91st Ave,Oakland,CA,94603,319000,1,1,NA,582,2725,1949,NA,548,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/1256-91st-Ave-94603/home/1628791,NA,NA,N,Y,37.7479795,-122.1762569,1.1288701936183836,0,1.0622635518691999,Francophone Charter School Of Oakland,10.1,4,1,0,0,319000,D,D,red,0,0,0,1,1,NA,NA,1949,NA,NA,1.9022246536953478,5.687450134985188,4.2628403812383064,4.284685970259663,6.350241566177045,2.6281072076772474,8.285839561667146,6.374571179566984,9.545422685024414,94603
PAST SALE,July-2-2024,Single Family Residential,1844 Woodhaven Way,Oakland,CA,94611,590000,1,1,MONTCLAIR,766,9447,1926,NA,770,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1844-Woodhaven-Way-94611/home/2040751,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037579,N,Y,37.8416168,-122.204847,2.5445571974420353,0,0.5228138362039942,Thornhill Elementary,36.7,4,1,0,1,590000,B,B,blue,0,1,0,0,0,2024-07-02,2024,1926,2024,98,2.620249221756327,0.9901910178485505,4.7803907146788305,0.9608120282741659,5.063460720056369,5.1323747483670825,4.34663782549386,3.9482552621355542,3.5458069080464316,94611
